symbol,recommended_tier,in_core25_pinned,in_scanner_24h,latest_status,seen_delisted,latest_is_delisted_at_asof,statuses,listed_at,delisted_at,first_seen_ts,last_seen_ts,alive_from,alive_to,alive_days_in_18mo_window,turnover_24h,last_price,base_coin,quote_coin,contract_type,tick_size,qty_step,min_notional,latest_snapshot_ts,source_uri
SUPERUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-11-23 07:16:26+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,SUPER,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
SUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-01-15 09:47:20+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-01-15 09:47:20+01,2026-05-31 22:38:06.420089+02,501.494,,,S,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
SUSHIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-11-30 01:00:00+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,SUSHI,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
SWARMSUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-01-06 09:31:58+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-01-06 09:31:58+01,2026-05-31 22:38:06.420089+02,510.504,,,SWARMS,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
SXTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-05-03 08:12:15+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-05-03 08:12:15+02,2026-05-31 22:38:06.420089+02,393.601,,,SXT,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
SYRUPUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-05-19 09:36:26+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-05-19 09:36:26+02,2026-05-31 22:38:06.420089+02,377.543,,,SYRUP,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TACUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-07-15 12:48:18+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-07-15 12:48:18+02,2026-05-31 22:38:06.420089+02,320.410,,,TAC,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TAIKOUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-06-05 16:17:35+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,TAIKO,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-07-21 11:11:59+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-07-21 11:11:59+02,2026-05-31 22:38:06.420089+02,314.476,,,TA,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
THETAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-08-12 02:00:00+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,THETA,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
THEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-11-27 09:50:04+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,THE,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TIAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-10-31 17:12:29+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,TIA,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TLMUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-11-22 01:00:00+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,TLM,USDT,LinearPerpetual,0.0000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TNSRUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-04-09 09:47:44+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,TNSR,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TOWNSUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-08-05 16:33:19+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-08-05 16:33:19+02,2026-05-31 22:38:06.420089+02,299.253,,,TOWNS,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TRBUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-06-10 04:30:44+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,TRB,USDT,LinearPerpetual,0.001,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TREEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-07-29 16:03:45+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-07-29 16:03:45+02,2026-05-31 22:38:06.420089+02,306.274,,,TREE,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TRIAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-02-05 11:01:40+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-02-05 11:01:40+01,2026-05-31 22:38:06.420089+02,115.442,,,TRIA,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TRUSTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-11-14 13:18:11+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-11-14 13:18:11+01,2026-05-31 22:38:06.420089+02,198.347,,,TRUST,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TSLAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-04-21 13:56:58+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-04-21 13:56:58+02,2026-05-31 22:38:06.420089+02,40.362,,,TSLA,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TSMUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-04-22 10:15:26+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-04-22 10:15:26+02,2026-05-31 22:38:06.420089+02,39.516,,,TSM,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TURTLEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-10-22 17:03:57+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-10-22 17:03:57+02,2026-05-31 22:38:06.420089+02,221.232,,,TURTLE,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-03-06 08:26:35+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,T,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TUTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-03-19 10:13:16+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-03-19 10:13:16+01,2026-05-31 22:38:06.420089+02,438.476,,,TUT,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
TWTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-11-17 07:24:21+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,TWT,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
UMAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-06-08 09:49:22+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,UMA,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
USD1USDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-07-16 12:49:56+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-07-16 12:49:56+02,2026-05-31 22:38:06.420089+02,319.408,,,USD1,USDT,LinearPerpetual,0.0001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
USDCUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-06-28 09:00:12+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,USDC,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
USDEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-08-07 12:14:45+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,USDE,USDT,LinearPerpetual,0.0001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
USELESSUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-07-10 12:56:18+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-07-10 12:56:18+02,2026-05-31 22:38:06.420089+02,325.404,,,USELESS,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
USTCUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-11-27 07:42:34+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,USTC,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
USUALUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-11-18 10:19:43+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,USUAL,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
USUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-12-12 12:06:36+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-12-12 12:06:36+01,2026-05-31 22:38:06.420089+02,170.397,,,US,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
VANAUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-12-16 12:43:42+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-12-16 12:43:42+01,2026-05-31 22:38:06.420089+02,531.371,,,VANA,USDT,LinearPerpetual,0.0001,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
VANRYUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-03-14 09:02:11+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,VANRY,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
VELODROMEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-12-13 10:26:44+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-12-13 10:26:44+01,2026-05-31 22:38:06.420089+02,534.466,,,VELODROME,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
VELOUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-05-20 11:21:53+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,VELO,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
VELVETUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-07-15 12:25:11+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-07-15 12:25:11+02,2026-05-31 22:38:06.420089+02,320.426,,,VELVET,USDT,LinearPerpetual,0.00001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
VETUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-10-25 02:00:00+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,VET,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
VINEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-01-23 12:46:18+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-01-23 12:46:18+01,2026-05-31 22:38:06.420089+02,493.369,,,VINE,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WALUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-03-27 11:05:56+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-03-27 11:05:56+01,2026-05-31 22:38:06.420089+02,430.439,,,WAL,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WAVESUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-01-05 08:33:46+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,WAVES,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WAXPUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-10-10 08:21:49+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,WAXP,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WCTUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-04-15 13:32:07+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-04-15 13:32:07+02,2026-05-31 22:38:06.420089+02,411.379,,,WCT,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WDCUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-05-28 10:34:19+02,,2026-05-28 12:20:01.871272+02,2026-05-31 22:20:01.363662+02,2026-05-28 10:34:19+02,2026-05-31 22:38:06.420089+02,3.503,,,WDC,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WETUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-12-04 11:59:56+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-12-04 11:59:56+01,2026-05-31 22:38:06.420089+02,178.402,,,WET,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WHITEWHALEUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2026-01-06 13:08:08+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2026-01-06 13:08:08+01,2026-05-31 22:38:06.420089+02,145.354,,,WHITEWHALE,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WLFIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-08-23 11:02:36+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-08-23 11:02:36+02,2026-05-31 22:38:06.420089+02,281.483,,,WLFI,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WOOUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-11-09 01:00:00+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,WOO,USDT,LinearPerpetual,0.000001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
WUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-04-03 14:39:24+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,W,USDT,LinearPerpetual,0.000001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XAIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-01-10 10:46:05+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,XAI,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XANUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-09-29 12:44:29+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-09-29 12:44:29+02,2026-05-31 22:38:06.420089+02,244.412,,,XAN,USDT,LinearPerpetual,0.000001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XCNUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2022-04-28 09:53:51+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,XCN,USDT,LinearPerpetual,0.0000010,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XDCUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-02-10 10:24:47+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-02-10 10:24:47+01,2026-05-31 22:38:06.420089+02,475.468,,,XDC,USDT,LinearPerpetual,0.00001,1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XIONUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2024-12-05 11:20:14+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-12-05 11:20:14+01,2026-05-31 22:38:06.420089+02,542.429,,,XION,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XMRUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-12-22 04:16:55+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,XMR,USDT,LinearPerpetual,0.01,0.01,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XNYUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-08-13 15:13:41+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-08-13 15:13:41+02,2026-05-31 22:38:06.420089+02,291.309,,,XNY,USDT,LinearPerpetual,0.000001,10,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XPINUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-09-12 12:37:12+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-09-12 12:37:12+02,2026-05-31 22:38:06.420089+02,261.417,,,XPIN,USDT,LinearPerpetual,0.0000001,100,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XTZUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2018-01-01 01:00:00+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,XTZ,USDT,LinearPerpetual,0.0001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XVGUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-07-05 09:18:06+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,XVG,USDT,LinearPerpetual,0.0000010,100,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
XVSUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2023-09-08 09:43:47+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,XVS,USDT,LinearPerpetual,0.0010,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
YBUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2025-10-11 09:48:56+02,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2025-10-11 09:48:56+02,2026-05-31 22:38:06.420089+02,232.534,,,YB,USDT,LinearPerpetual,0.00001,0.1,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
YFIUSDT,current_bybit_usdt_perp,f,f,Trading,f,f,Trading,2021-12-08 03:32:49+01,,2026-05-07 01:17:48.12092+02,2026-05-31 22:20:01.363662+02,2024-11-30 22:38:06.420089+01,2026-05-31 22:38:06.420089+02,546.958,,,YFI,USDT,LinearPerpetual,1,0.0001,5,2026-05-31 22:20:01.363662+02,bybit-public://v5/market/instruments-info?category=linear&status=Trading
